GrLivArea,BedroomAbvGr,TotalBathrooms,SalePrice
1316.8790968895821,2.9994972176942705,1.0000108412473352,40000
789.9549205722058,2.000040719019387,1.0000462937404695,91000
1801.0241043285835,3.0004738313675086,2.499847060090124,239900
3446.910342685545,3.999479662810551,3.499482951752504,381000
1825.6937266144523,2.999597062419707,2.999881319888026,319000
1804.3749459287183,3.0001087234388626,2.4999735529744838,189000
1114.1379753607716,3.0002359470479907,1.9998198323146594,155000
2240.2006673294873,6.000282891331216,2.000097463296644,142953
1366.950636383403,3.999488860673175,2.0001490556660153,119000
1250.9949643624075,2.9994324856833083,1.9996408017037182,160000
1415.7758039285088,4.000318839598765,1.5000505454775372,153900
1213.9329554839935,1.9997805712700742,2.0004583822533637,140000
1912.3570587351956,2.999559319429851,1.9999315248700682,163000
1217.1859976094954,2.9998438460343686,1.500004230091457,120000
1825.8337887414395,3.999809379430712,2.49967385263905,155000
1155.309900731531,2.999794322740941,1.9998900051399733,148000
1541.1227469199678,2.99986108081673,1.9994231351265643,220000
989.8530715480612,2.999468781912662,1.9996591894165605,138000
1737.8446347168451,4.000331729509033,1.9998736696950972,104900
1483.9322558009073,3.000385331115833,3.0003131536326517,213000
893.9980917299857,1.999904636235114,1.000163501512083,81000
1047.9207763659388,3.0001081325028878,0.9999783476802464,98300
1143.892550767746,2.999656735471152,1.9997734897317467,129000
1039.9370896965515,2.0000995576618834,2.0001074824005642,92900
1506.0967305659926,1.9997549023041563,1.9998319879928916,213490
693.9784346597346,1.9998382274051072,1.0000084104689784,90350
1958.8823530649563,3.9998180118748157,2.4999069067353985,215000
1839.2604781284938,4.000309295994667,2.49996054062254,221000
1441.0444248863703,3.0003034055423763,2.5001716505684675,148500
1314.0629794098036,3.0004379001699912,2.0001288154148917,145000
1630.0250842511714,2.9996372403866283,3.000017022504989,295493
1558.1433159821856,4.000407569296036,1.4999108683691427,152000
1039.935921080363,1.9996284758741318,0.9999484645803471,109900
1472.0985684514865,3.000199506740833,3.0004291088397355,187500
1284.970599391746,3.000123613248644,1.4998799308374684,143500
1934.8202121181114,2.9996597939442196,2.499913307105808,197900
1979.884013040757,2.9997359169138504,2.999694142975793,315000
1820.055819104006,3.999779713284753,2.9998150903712455,184000
1224.0349520408797,2.9999374675312294,0.9999129886662594,115000
1660.9320441035509,3.0000481544604995,2.0001834125024747,224900
1728.0798516366488,3.000207189170927,2.499728189915314,190000
1214.1147777244817,1.9998756011717644,2.0001875530708726,140000
863.917140329265,2.0002466812152706,0.9999992311004279,99900
2034.7650694943845,3.0006774799479867,2.4997981587578724,222500
1456.10060773761,2.000027766416544,1.999690515574326,215000
987.014926577496,1.9998798627877046,2.500310593140732,100000
1071.9448079443148,1.9999770881145056,2.00001681887765,148000
1337.1081722925076,1.9998801805163582,2.9998027235118685,153500
1376.0067732056193,2.9998703868557266,2.0003615180644383,119500
1110.930904408994,3.0002495664580966,1.0001831555067275,101000
863.9787057011782,2.000068011930141,0.9999360449868729,127500
845.1009125781828,3.0001995269514827,0.999889659053189,84000
1326.93453665487,3.0008339890872673,1.999792401729002,150750
1775.9976320863664,2.999897188033916,2.999820100903692,283463
1300.744479416248,1.999895669317259,0.9999634770586285,100000
1788.1606266908204,3.0003374330159955,1.9998974822406044,236500
1775.12127020171,3.000228234651556,3.5000203099860094,213000
605.0440206278624,2.0001692151349384,1.999974688088036,86000
1588.151713797137,3.0003338602106804,1.9999464964654472,214000
1980.415549006102,2.9995843771824546,3.0000087806951714,315000
2030.0875630552753,3.9999299869846827,2.500199302279899,195000
1301.959786112604,2.9998581178071215,2.5001496547184785,158000
848.0593238330418,0.9998733103287073,2.000087733592512,144000
1360.0682123085608,0.9998802012393923,1.9998478248247655,187500
1381.051835470905,2.999522957450796,2.4998338372256246,197500
1867.1724490550048,1.9998941594856683,2.0002641853660723,190000
1838.0784414147959,3.999648421198701,2.500074137830358,192140
1817.99288714162,3.9999544443228934,1.499954260572138,169500
2216.8884695141187,3.999853729166988,3.0001512812244115,268000
882.1551541324756,3.0005793215678853,1.0001463123953391,106500
840.9895401495322,1.9999695404043012,0.9999359316363292,82000
763.936792232354,2.000329632964914,0.9999775171336663,73000
2243.2240017071895,4.000023053625161,3.499817064010272,225000
857.980000284175,2.0001096252657455,1.0000227767001404,110000
1131.8133359351507,2.0000174357113742,2.4999832958820485,176000
1607.999339312323,3.0005641467684705,2.5001836712799097,137450
1114.2020635736617,2.999935168688645,2.4997458689094545,159000
1478.2265779839174,3.000363821254279,2.4998436972427376,156500
1682.8779937422041,2.9998939090737453,2.499927034037715,172500
1968.9134230796608,2.999821373039137,2.5000085023137153,190000
1077.0792371851967,1.9998586470420696,2.0000726574552687,118000
1494.186108874427,2.999783570860784,3.0005176579737025,217000
1230.0925331383914,2.000131440220259,1.4999791096939998,110000
1278.8455275736937,3.0002427338372195,2.4997875697696306,171500
1469.9290013628672,4.000115263873586,2.0000990682973665,135000
1470.0467159459563,3.999734588131476,1.9999002547399853,135000
1938.8701023870433,3.000207965280498,2.499493080682082,266000
864.024202713809,1.9996090638008803,0.9999275012160843,99900
1147.962394170382,3.000546261543037,2.000086259962613,132500
1694.2112542451766,4.000347226096965,2.0003812261472746,136500
2363.8857436412263,2.000087715858184,3.4995204906804225,611657
1455.8152784481717,3.000535979107178,3.4998543264251563,189000
2080.1255240501428,3.000170455201002,1.49989559697576,234000
2157.992717694816,3.9999651333491655,3.0004940550260075,243000
864.1312310323149,2.0003102490532854,2.0001764572985197,58500
2195.9950458149233,3.0004070383103425,1.9997976169356617,271900
1700.0762991289812,2.999442756365201,2.999575945508041,200000
1110.9405153412451,2.9998121590406255,1.5000808579575609,95000
1350.0760856561874,3.000085347580623,2.000133197931091,165000
1313.7294211844164,2.9994822420965175,1.999971962473732,145000
1097.0107591478752,3.0001736785945714,1.500069006348579,145000
1646.0095445589766,3.00004001989629,2.000384365277815,248900
840.7572266121782,1.999894215499523,0.9999508121307951,82000
2097.1047841198383,3.000377956857271,2.999946012989459,228000
1904.1242029724217,3.0001849266314444,3.5001487966363496,275000
958.0533461727055,1.9995935358151335,0.999906847395121,151500
1980.1350632579351,3.0001531057937587,3.0005334698240618,315000
1152.1915263453443,1.9999518078834289,2.000243585428395,82000
1707.081935486933,1.9999613391547104,2.5003678962706424,228000
2774.8633041119497,2.999703825061635,3.5004642633737486,325000
1661.3138642217707,2.9996115067834097,2.0000440735097675,224900
1928.100329344025,3.99997131968193,1.9999921833774128,137000
1302.165142809597,2.9998174518288807,2.4997480330216946,106000
1959.9855774987834,4.000390917697237,3.4998565879527126,216500
2296.2336494380843,3.0003142540911263,3.49900146977374,451950
1792.044493254678,2.0000160057915206,2.999953334010859,374000
1078.1189512187825,1.9999568425747343,1.9997644477084018,142125
773.0626922941879,2.0004581130035244,0.9998150958804133,110000
1664.9534539862777,3.00012043924256,2.499636875400728,205950
1313.8318450173551,2.9996525219808445,1.9998622899904832,176432
1419.01964686031,1.9999880691376015,2.9994895002425137,392000
1655.8254871463143,3.0003079258364616,2.0001193959347034,215000
1039.9959681670218,3.000275409440604,2.000137413413927,132250
1948.7381995821606,2.999744823293749,3.499823845750527,236000
904.1050888504909,2.0000272349349495,1.0000705173321909,119000
1164.121350640192,2.9998648936628376,1.9999511927942997,125000
2515.2830183084507,3.999048627336051,4.00007706061306,200624
1363.100053456386,3.0002296061518248,0.9999081042165301,125500
1199.93997425811,2.000046572122393,2.9996594686436353,184900
2007.9664472746922,3.000252694449359,3.9997171155683082,225000
2198.1901068504026,3.9989180840808563,3.499966920120871,250000
1503.940273854132,0.9999958528222,1.9997801921550937,181000
1114.2001485034666,2.9994993705131816,2.0000597106562115,155000
1611.1003543886668,4.000724131036289,2.5001647338387136,167900
1040.1128220849762,3.0004081171184107,2.5002008274390946,127000
1431.8182375137292,2.000307231354571,2.4999721702878004,194000
1392.0416327341757,3.0003274179790864,1.5001173665473182,161750
1214.053575562826,2.0000270104318916,1.999939497122468,140000
1211.923485346753,2.9997840031400336,1.9998151874385317,178000
2324.2188503229117,4.000470582408946,4.000601888517355,345000
1077.0129742261472,3.0000431293929326,0.9999915289567137,91000
1343.991019061532,2.9999920792436003,1.5000578036831909,97000
2413.8720146987985,2.99980411495325,1.9998900421280723,160000
1588.0142161016608,4.000026881381084,1.9998061212493259,134432
1683.7922174185187,1.9997499372834082,2.000042163015592,266000
1791.685425528802,2.999791455192577,2.500118286363317,231500
1685.8814891315465,2.9999075370079717,2.9997463235380284,207500
1679.8535708307095,3.9997648936380115,2.0002624168832215,177000
1224.114578938068,1.999899944221799,2.9992225376227872,165000
960.1143447055821,2.999955943943623,0.9997780222052548,112000
824.8845262758596,2.00024329195558,1.9995214783703605,125000
3082.4506668689637,4.9998547730418865,3.5003753896298506,197000
2113.3018970222383,2.000008112909619,3.499880051282482,350000
1195.8640172573314,2.000050318493754,1.999888661144966,139000
1825.8468588514475,3.0002560325407193,3.000370698193615,319000
1092.112924810963,3.000177611047746,1.4998404009575153,75000
2094.347833065151,4.000202413888985,2.5001320658145074,263000
2126.828225321961,3.999910610997905,3.499634307290134,238000
2263.403701683294,3.0000060563285627,2.5000394726497785,287000
894.1256707467608,3.000145266232304,1.9999237190939056,128200
2646.10053465296,3.999732518374095,3.5003297910957403,260000
1823.9782534774172,4.0003678993915965,2.999785957704568,139000
1575.762557818127,2.9996996056037406,2.4997694527736423,197000
866.0177110858434,1.9999009407858237,0.9999512642634016,110500
1211.8757138026492,2.9998413482746136,1.9999119448200888,186000
2156.9429374496494,4.000146303994438,2.499514608049845,226000
1638.609113987083,3.000200957627409,1.0000621307957411,115000
1253.1138002324624,2.0000892898397633,2.4999994235531573,157000
2520.997064157139,5.000148613610793,3.5005835398946124,151400
1615.9704232596844,2.9998212095084194,2.000330288892189,152000
1525.9970985036027,3.999933264835438,0.9998810977940774,144500
1471.8997542012057,3.000063474237623,2.9996352878313557,187500
1047.9955849566568,2.99975678002409,1.9996380096684385,135000
2035.9558897148136,3.0002481645368175,4.000888542232675,375000
1395.0247019683263,3.0003605795008617,2.0000017576885263,162000
1674.0734308156216,4.000195567537931,1.999748346085892,185000
1097.9111825217828,3.0003354549051453,2.000239728521799,135000
1494.0153944099263,3.0002866887819146,1.000064081641178,177500
1652.0131913761481,2.000307828469162,3.000471719463081,251000
1546.808228054815,2.99944873313955,2.500526665117916,215200
960.176285198622,3.000137770033293,1.9999582914359042,94750
2897.736188005709,2.000139033049666,2.999887309901785,287000
1610.7897939989512,3.9992718407807715,2.5002969102848396,167900
1640.1568389287668,2.9999848024030253,2.5001304859911646,173000
1091.9867733421308,2.9994106391885693,1.9997037708550756,55000
1217.0585384550213,2.999691904312382,3.000020406463314,173000
1364.7918155714062,2.999740840210081,1.4999365409098462,125000
1123.9652618842433,2.9996777408824875,1.0001603231196623,93000
1276.8844078873572,1.9998843773082569,1.9999483982927604,167000
1610.0868060229086,3.0007230361567188,2.9996636492038853,205000
986.7696319438561,1.9998972777395572,1.500142913953379,94500
768.0976347849313,2.0001517578709547,1.4998374727339485,133900
987.0652305507895,2.0001948524526174,1.4998125666145892,118000
1092.0731011295568,3.0001406536625,1.5000662701691618,139000
2111.9437588403835,4.000437919400891,2.499798502067235,206900
3140.0413653635046,4.000026986593834,3.5001430138440393,485000
1344.1478481992,2.999819055729896,1.4998208193739446,137500
1751.7996993898403,3.9999007462386955,2.0000093507372094,164000
1482.2071838269244,3.999981001021818,2.0000420492440005,140000
2216.956941223263,3.999601256948547,2.999760567798489,268000
2451.877605454089,3.999746690918116,2.4999758099742033,267000
1567.0138536608524,1.999929367208202,2.9999643608210604,196000
864.138793025029,2.000046139463667,0.9999161031560356,127500
1415.8998105964024,2.999838362908627,3.4997479257926476,155000
2171.755507740994,3.0004709964077265,2.4998634008557374,280000
2267.062565684543,4.000816903136204,2.500143031429402,200000
1473.087780687419,1.0000268031987085,2.9994952239338106,143000
1047.9099125037455,2.9997328293568226,1.9995780323518748,135000
1218.1631299785986,3.000220004469807,1.9998552183621692,118000
2403.2636039330696,3.999790779488781,1.9998169361688976,244400
1837.909753655786,1.9997823177528655,3.0007681508878066,315000
831.9659360419238,2.0000461315850417,1.0000714530691053,105500
1128.0342465618007,3.0006987759372317,3.0000505228029817,155000
1127.7707504953871,1.9997356888426978,1.000002109274785,68400
1719.8054564354936,3.000476701727632,2.499964768519025,196500
1366.8747705370365,2.9998746816582273,1.0001592616389097,127500
2329.076527727827,4.000578625316501,3.4998390492581897,262280
1849.9537063093535,2.999904662935826,2.5002764286439607,248000
949.9702114092678,2.9995541154807195,1.0000869117236983,119500
1501.8827548573404,3.0003267036755332,1.4997646209451487,165000
1346.967553653311,3.0003029866490123,1.9997336763767577,107500
1150.1401462058016,3.0000366176638718,1.9998675597265752,141000
1137.0143257627444,2.000018905513518,3.000541826735351,176000
767.904600425333,2.0002165029270844,2.0001854843715283,133000
2109.863828653682,3.0000290231738815,3.499792302786438,205000
847.983570228887,1.000002357624443,2.000010385975461,149300
1301.82301604037,2.9998264620813373,2.499980626425027,158000
1337.9400873487111,2.000682837405196,3.000036818370304,213500
1904.997199751131,3.000035493344435,1.9998612918221075,320000
1336.7902681273072,1.9999450288645575,3.0001391033504987,180000
1336.0732156359431,3.000234111678597,1.5000786778188784,108000
1200.2326839240957,3.000255804112748,1.0000653833223063,130500
891.9790589306516,2.999920102970297,0.9999817124498822,110000
1356.847186333487,1.999702528016655,2.000082134794655,177000
1504.7925546419158,2.9993753840994715,2.0001344347917835,145000
